timestamp,TimeGPT
2010-11-25 21:10:00,1.5345542430877686
2010-11-25 21:20:00,1.5145472288131714
2010-11-25 21:30:00,1.4768643379211426
2010-11-25 21:40:00,1.3969703912734985
2010-11-25 21:50:00,1.326566457748413
2010-11-25 22:00:00,1.2945213317871094
2010-11-25 22:10:00,1.2505414485931396
2010-11-25 22:20:00,1.2565340995788574
2010-11-25 22:30:00,1.2563910484313965
2010-11-25 22:40:00,1.2686775922775269
2010-11-25 22:50:00,1.2985639572143555
2010-11-25 23:00:00,1.3411561250686646
2010-11-25 23:10:00,1.3320027589797974
2010-11-25 23:20:00,1.3315229415893555
2010-11-25 23:30:00,1.2968206405639648
2010-11-25 23:40:00,1.2670211791992188
2010-11-25 23:50:00,1.277052402496338
2010-11-26 00:00:00,1.223817229270935
2010-11-26 00:10:00,1.208003282546997
2010-11-26 00:20:00,1.2200947999954224
2010-11-26 00:30:00,1.1749459505081177
2010-11-26 00:40:00,1.1662002801895142
2010-11-26 00:50:00,1.1979589462280273
2010-11-26 01:00:00,1.191775918006897
2010-11-26 01:10:00,1.2555325031280518
2010-11-26 01:20:00,1.245323657989502
2010-11-26 01:30:00,1.2504936456680298
2010-11-26 01:40:00,1.2671422958374023
2010-11-26 01:50:00,1.2545439004898071
2010-11-26 02:00:00,1.2693579196929932
